"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"1155","50_13_A_1",50.13,71,21,44,7.67914375,7.03488033333333,1.57145,477.464829275686,84.4582231340991,159.154943091895,87755,NA,NA,50,50,13,"A","1",0,1984,"M","5081",1997,"","4-3 ",2005,NA,1,1,1,100,80,1,2,1,3,2,4,"","",1,2,1,1,4,4,NA,NA,"0","0",NA,0,NA,184,NA,12.5,NA,1,"2",2,"[CLAESP. RESTO DE ESPECIES=20%] 
50,[PIESMAY 006-021]HT.COMPROBADA.
50,[PIESMAY 008-071]COMPROBADO EL DIAM. PIE 15 NO COINCIDE RUMBO CON EL IFN2. HAY RESTOS DE CORTAS ANTIGUAS. DIFICULTAD EN MEDICION ALTURAS POR ESPESURA DE LA MASA. HA ESTADO PRESENTE EL TECNICO VICTOR BARON.",17,990,"03/31/05 12:46:09","","03/31/05 14:37:02","",NA,502,275,73,10,403797,28,12,403797,29,11,"T",99,"50.13.A.1","IFN3","50_13",28.0688720173536,12371.7503463054,9632.2693625123,18.3269490833333,798.887078791052,0,15.4862316274128,12.0571099698955,17.0906054195638,15.644251626898,77.8569652061303,55.7352344519794,433.877756899196,22.6153081069651,42.0918312288656,-1.22497688259733,42.4378298896691,"1997_2007",7.46969696969697,17.7121212121212,12.5909090909091,637.190911596472,28.2056339137271
"1176","8_105_A_1",8.105,21,71,42,14.1358166666667,3.52158525,0.874225,463.317723223073,164.247901270836,31.8309886183791,92364,NA,NA,8,8,105,"A","1",0,1982,"02","5999",1997,"","1-4",2001,99,1,1,1,95,90,1,3,1,3,2,5,"06/11/01 00:00:00","12/30/99 12:45:00",1,1,1,1,6,1,NA,NA,"0","0",NA,0,NA,48,0,20.5,0,2,"2",3,"
REJON ENCONTRADO POR LOS PIES DEL  IFN2  .DEJO EL 20% PARA EL RESTO DE  ESPECIES.  LOS ARBOLES 1,2,3,5,6,8,16  ENTRAN POR  PENDIENTE.PIES 3 Y 17 DIAMETROS COMPROBADOS.  EN REGENERACION  SE OBSERVA  EL 078 BIFURCADO POR  ABAJO. SUBPISO FORMADO POR EL RESTO DE ESPECIES.",17,56,"06/11/01 00:00:00","12/30/99 10:50:56","06/11/01 00:00:00","12/30/99 12:46:06",115,22,120,320,10,NA,NA,NA,NA,NA,NA,"D",2,"8.105.A.1","IFN3","8_105",30.2192934782609,12141.9518291398,6568.28913363739,19.2928831666667,691.227601730667,0,17.5657797789603,9.50235366352845,18.8513775119332,12.820652173913,54.0958259929346,42.425386891113,439.392883043146,29.6673903712058,55.2172352726459,1.95005526353979,41.9694528410136,"1997_2007",8.09848484848485,18.2954545454545,13.1969696969697,654.218179962852,28.2027432250478
"1189","8_137_A_1",8.137,21,71,278,9.54067336111111,4.2276875,1.545525,81.6288019235765,477.464829275686,254.647908947033,92715,NA,NA,8,8,137,"A","1",0,1982,"03","6267",1997,"","3-1",2001,16,1,1,1,100,100,1,3,1,3,1,5,"07/05/01 00:00:00","12/30/99 19:15:00",1,1,1,1,4,5,NA,NA,"0","0",NA,0,NA,285,0,6.2,0,3,"3",3,"
LE DOY UN 10% AL RESTO DE LAS ESPECIES  FORESTALES.EL SUBPISO LO FORMAN TODAS  LAS ESPECIES MENOS EL PINO.LOS PIES 4 Y  5 ENTRAN POR PENDIENTE.LOS PIES CON  RUMBOS 168 Y 172 NO ENTRAN POR  DIAMETRO.DURANTE EL ACCESO Y EL  LEVANTAMIENTO NOS HA LLOVIDO.",17,16,"07/05/01 00:00:00","12/30/99 10:05:48","07/05/01 00:00:00","12/30/99 12:05:01",119,22,340,220,5,NA,NA,NA,NA,NA,NA,"T",2,"8.137.A.1","IFN3","8_137",29.9882793017456,10460.9856144153,8804.80512949497,15.7627858611111,845.572528764674,0,12.3714823490045,10.4128325246779,15.4062206869208,17.2007481296758,84.1680263603643,57.358236384955,388.784923331369,19.992966162323,37.2111029170433,2.16772892635179,41.9352118825238,"1997_2007",7.90909090909091,17.719696969697,12.8143939393939,693.600000901656,30.4018595779573
"1190","8_154_A_1",8.154,21,71,NA,9.40586794444445,6.122075,NA,262.853230457548,891.267681314614,NA,92901,NA,NA,8,8,154,"A","1",0,1982,"03","6264",1997,"","3-2",2001,166,1,1,1,100,80,1,2,2,3,1,5,"03/15/01 00:00:00","12/30/99 20:58:00",1,1,1,1,6,6,NA,NA,"4","0",NA,0,NA,385,0,15.5,0,3,"3",3,"LE DOY UN 10% AL RESTO DE LAS ESPECIES         FORESTALES.
LOS PIES CON  RUMBOS163      Y349  NO ENTRAN  POR  DIAMETRO.
LOS   PIES    CON  RUMBOS  4,183 Y 221 NO    ENTRAN  POR     DISTANCIA.
HAY ALGUNOS   PIES  MENORES   QUE   NO ENTRAN  POR   POCO.
LOS  PIES   N7,13,16   Y17 ENTRAN   POR     PENDIENTE.
LOS RESTOS   DE LAS   CORTAS    SE ENCUENTRAN  EN LA     PARCELA.",17,16,"03/15/01 00:00:00","12/30/99 10:48:46","03/15/01 00:00:00","12/30/99 13:13:02",144,22,45,112,10,NA,NA,NA,NA,NA,NA,"D",2,"8.154.A.1","IFN3","8_154",28.9268076398363,13234.9148014465,13508.6754506706,15.5279429444444,1154.12091177216,0,11.4675288060799,11.7047315518509,13.0883942244026,17.8304229195089,102.068473075431,61.6397880523597,408.470047771769,16.5086933512207,30.7261405001451,1.62776334693374,41.8039391819591,"1997_2007",7.67424242424242,17.7878787878788,12.7310606060606,693.145458308133,30.4933179459002
"1192","8_158_A_1",8.158,71,21,278,11.8356875,10.1037138888889,1.5129,841.752810130469,113.176848420903,127.323954473516,92943,NA,NA,8,8,158,"A","1",0,1982,"03","6262",1997,"","4-1",2001,166,1,1,1,100,80,1,3,2,3,1,5,"04/03/01 00:00:00","12/30/99 22:15:00",1,1,1,1,6,8,NA,NA,"4","0",NA,0,NA,150,0,13,0,2,"2",2,"LE DOY UN 10% AL RESTO DE LAS ESPECIES    FORESTALES.EL SUBPISO LO FORMA EL    BOJ. LA CALICATA ESTA A 0G. EL PIE N2    TIENE LA FORMA COMPROBADA.EL PIE N6    ENTRA POR PENDIENTE.LAS CORTAS LAS HAN    REALIZADO SOBRE UNA PARTE DE LA    PARCELA.LOS RESTOS DE LAS CORTAS SE    ENCUENTRAN EN LA PARCELA.",17,16,"04/03/01 00:00:00","12/30/99 14:29:28","04/03/01 00:00:00","12/30/99 16:16:10",107,22,300,178,10,NA,NA,NA,NA,NA,NA,"D",2,"8.158.A.1","IFN3","8_158",33.33125,16078.1860287946,17375.8293314705,23.4523013888889,1082.25361302489,0,14.8562091503268,16.0552287581699,16.6105216084437,21.0125,108.07083150022,63.0414400900056,561.500929592531,14.4663094663028,26.9248357652322,1.49623855671959,41.766266895124,"1997_2007",8.07575757575758,18.719696969697,13.3977272727273,635.945455724543,27.1797960678775
"1193","8_165_A_1",8.165,71,21,NA,9.17313125,6.47387847222222,NA,700.281749604339,162.691719605049,NA,93021,NA,NA,8,8,165,"A","1",0,1982,"03","6264",1997,"","3-2",2001,99,1,1,1,100,70,1,3,1,3,1,5,"03/07/01 00:00:00","12/30/99 17:30:00",1,1,1,1,6,6,NA,NA,"4","0",NA,0,NA,5,0,12,0,2,"1",2,"LE DOY UN 10% AL  RESTO DE LAS    ESPECIES FORESTALES. SUBPISO RESTO DE ESPECIES. LOS  PIES 6 Y21    TIENEN LA ALTURA   COMPROBADA. PIE 21 DIAMETRO COMPROBADO. LOS PIES  CON RUMBOS 15 Y 185  NO ENTRAN POR  DIAMETRO.
LOS RESTOS DE LAS CORTAS SE  ENCUENTRAN  EN LA PARCELA.",17,16,"03/07/01 00:00:00","12/30/99 09:46:43","03/07/01 00:00:00","12/30/99 11:43:25",117,22,80,358,10,NA,NA,NA,NA,NA,NA,"D",2,"8.165.A.1","IFN3","8_165",25.3837837837838,12180.3046336484,8464.56722892962,15.6470097222222,862.973469209388,0,14.1143442622951,9.80860655737705,15.1939961988874,12.6540540540541,69.4938877435466,49.850936967632,388.049664085083,26.9011962402218,50.0687678736192,1.93377369457248,42.2214731879368,"1997_2007",5.56818181818182,14.7954545454545,10.1818181818182,820.518183621493,40.6563063956596
"1194","8_167_A_1",8.167,21,71,NA,25.7083949722222,14.95378775,NA,708.911484296433,613.418518441296,NA,93041,NA,NA,8,8,167,"A","1",0,1982,"03","6263",1997,"","3-2",2001,166,1,1,1,100,95,1,2,2,3,1,5,"03/09/01 00:00:00","12/30/99 18:23:00",1,1,1,1,5,6,NA,NA,"0","0",NA,0,NA,55,0,14,0,2,"2",2,"LOS PIES N5,15,16,20,31,33,41 Y 46 NO  ENTRAN POR DIAMETRO.
EL PIE N4 TIENE LA ALTURA  COMPROBADA.LOS PIES CON RUMBOS 186,337  Y 346 NO ENTRAN POR DIAMETRO.
LOS DIAMETROS JUSTOS ESTAN COMPROBADOS  A 1.30.

",17,16,"03/09/01 00:00:00","12/30/99 10:21:53","03/09/01 00:00:00","12/30/99 13:19:01",177,22,330,51,10,NA,NA,NA,NA,NA,NA,"D",2,"8.167.A.1","IFN3","8_167",34.660621761658,24104.6173832748,18963.8985743005,40.6621827222222,1322.33000273773,0,18.2288969722906,14.3412752754895,19.7870238469725,17.6559585492228,78.6733025991062,50.9395321025488,908.524835753753,15.5753843876511,28.9890567870621,1.67811832364258,41.6964515650461,"1997_2007",8.33333333333333,18.2727272727273,13.3030303030303,662.500000997023,28.4297789764652
"1195","8_168_A_1",8.168,71,21,NA,13.2333715277778,11.7614131111111,NA,325.383439210097,101.293279336709,NA,93052,NA,NA,8,8,168,"A","1",0,1982,"03","6263",1997,"","3-2",2001,166,1,1,1,95,80,1,2,3,3,1,5,"03/20/01 00:00:00","12/30/99 17:59:00",1,1,1,1,6,5,NA,NA,"0","0",NA,0,NA,200,0,11.8,0,1,"2",2,"LE DOY UN 10% AL RESTO DE LAS ESPECIES  FORESTALES.LOS PIES CON RUMBOS 323 Y  363 NO ENTRAN POR DIAMETRO.LOS PIES  N9,11,15 Y18 ENTRAN POR PENDIENTE.  EL PIE8 TIENE EL DIAMETRO COMPROBADO.  EL  PIE N24  TIENE LA DISTANCIA  COMPROBADA.EL PIE N28 TIENE LA FORMA  COMPROBADA. PIE N39 TIENE LA ALTURA COMPROBADA.   EXISTEN CORTAS ANTIGUAS.",17,16,"03/20/01 00:00:00","12/30/99 13:40:28","03/20/01 00:00:00","12/30/99 15:49:46",129,22,162,8,7,NA,NA,NA,NA,NA,NA,"D",2,"8.168.A.1","IFN3","8_168",38.5673184357542,11095.2852613902,8223.79763102021,24.9947846388889,426.676718546806,0,26.0039622015915,19.2740716180371,27.3105398950069,19.5329608938547,74.1197494005645,50.6464065589443,491.717133255119,24.7846303619186,46.1293948917017,1.55818349531837,41.6860026353062,"1997_2007",7.86363636363636,18.4015151515152,13.1325757575758,663.136362422596,28.6667757785435
"1196","8_169_A_1",8.169,21,71,NA,28.2194666666667,7.237825,NA,703.818526117493,732.112738222719,NA,93063,NA,NA,8,8,169,"A","1",0,1982,"03","6262",1997,"","4-1",2001,166,1,1,1,100,90,1,3,2,2,2,5,"04/03/01 00:00:00","12/30/99 22:15:00",1,1,1,1,6,4,NA,NA,"0","0",NA,0,NA,125,0,16.2,0,2,"3",3,"LE DOY UN 10% AL RESTO DE LAS ESPECIES      FORESTALES.EL SUBPISO LO FORMA EL      BOJ.HAY CORTAS ANTIGUAS.LA PARCELA SE      QUEMO, PERO EL FUEGO FUE RASTRERO.EL   PIE    CON RUMBO 165 NO ENTRA POR    DIAMETRO.EL   PIE CON RUMBO 308 NO    ENTRA POR   DISTANCIA. EL PIE N6 TIENE    LA DISTANCIA   COMPROBADA.LOS PIES N8 Y    21 TIENEN LOS   DIAMETROS    COMPROBADOS.LOS PIES N17,  18  Y   28    TIENEN LA FORMA COMPROBADA. EL PIE   N39    TIENE LA ALTURA COMPROBADA.LOS PIES      N6,15,18,38 Y 42 ENTRAN POR  PENDIENTE.",17,16,"04/03/01 00:00:00","12/30/99 10:06:18","04/03/01 00:00:00","12/30/99 12:43:21",157,22,265,0,10,NA,NA,NA,NA,NA,NA,"D",2,"8.169.A.1","IFN3","8_169",29.775,23436.0958867586,19288.8717474351,35.4572916666667,1435.93126434021,0,16.3211822660099,13.4330049261084,17.7313177892077,16.5875,82.3041168658698,55.7094878253568,827.311886611551,15.909342751844,29.6106233399735,1.99434541923725,42.2220202836257,"1997_2007",5.47727272727273,14.5833333333333,10.030303030303,827.790912801569,41.326929080865
"1200","8_179_A_1",8.179,21,71,NA,14.3949923611111,5.26360625,NA,580.03134815713,668.45076098596,NA,93170,NA,NA,8,8,179,"A","1",0,1982,"03","6264",1997,"","3-2",2001,166,1,1,1,100,70,1,2,1,3,1,5,"03/08/01 00:00:00","12/30/99 17:52:00",1,1,1,1,6,4,NA,NA,"0","0",NA,0,NA,255,0,13,0,2,"2",2,"10% RESTO DE ESPECIES. LOS PIES N3,15,18 Y 22 ENTRAN POR    PENDIENTE. LOS PIES CON RUMBOS211 Y 287  NO  ENTRAN POR DIAMETRO.EL PIE CON RUMBO 334 NO ENTRA POR   DISTANCIA. EXISTEN CORTAS ANTIGUAS   .
HAY PIES CORTADOS QUE ESTAN EN LA    PARCELA.",17,16,"03/08/01 00:00:00","12/30/99 10:02:32","03/08/01 00:00:00","12/30/99 12:22:11",140,22,34,260,10,NA,NA,NA,NA,NA,NA,"D",2,"8.179.A.1","IFN3","8_179",24.8896551724138,16453.4380168401,14496.8932497638,19.6585986111111,1248.48210914309,0,13.1787535410765,11.6116147308782,14.1592475712766,14.0689655172414,88.1085961178822,56.525353283458,501.311988768061,20.116233736824,37.4405297246439,1.946037658435,42.2125806376306,"1997_2007",5.56818181818182,14.7954545454545,10.1818181818182,820.518183621493,40.6563063956596
"1202","8_184_A_1",8.184,21,71,NA,11.6800090277778,4.4066125,NA,219.2801438155,364.287980854783,NA,93224,NA,NA,8,8,184,"A","1",0,1982,"03","6262",1997,"","4-1",2001,166,1,1,1,100,60,1,2,2,3,1,5,"07/04/01 00:00:00","12/30/99 19:30:00",1,1,1,1,5,3,NA,NA,"4","0",NA,0,NA,300,0,16,0,2,"2",2,"
LE DOY UN 10% AL RESTO DE LAS ESPECIES   FORESTALES.LOS PIES N12 Y 15 ENTRAN  POR  PENDIENTE.LOS RESTOS DE LAS CORTAS   ESTAN EN LA PARCELA.

",17,16,"07/04/01 00:00:00","12/30/99 09:35:58","07/04/01 00:00:00","12/30/99 11:09:50",94,22,385,210,10,NA,NA,NA,NA,NA,NA,"T",2,"8.184.A.1","IFN3","8_184",29.15625,9887.94293664814,8510.89900125193,16.0866215277778,583.568124670283,0,16.9439393939394,14.5842424242424,18.7344824677207,22.15,86.0735044263614,75.9699892818864,367.271963912788,18.6887600655301,34.7837018551511,2.02574125371646,41.7539648286292,"1997_2007",8.82575757575758,18.5227272727273,13.6742424242424,649.654542446136,27.4414078729248
"1206","8_191_A_1",8.191,21,71,NA,15.7472625,8.65139444444444,NA,293.552450591718,601.252007236049,NA,93304,NA,NA,8,8,191,"A","1",0,1982,"04","6366",1997,"","3-4",2001,142,1,1,1,100,70,1,2,1,3,2,5,"04/19/01 00:00:00","12/30/99 10:43:00",1,1,1,1,6,3,NA,NA,"4","0",NA,0,NA,260,0,8.5,0,3,"2",2,"LE DOY UN 10% AL RESTO DE LAS ESPECIES   FORESTALES.EL PIE N16 TIENE LA FORMA   COMPROBADA.LOS RESTOS DE LAS CORTAS   ESTAN EN LA PARCELA .HAY DOS TURNOS DE   CORTAS.",17,16,"04/19/01 00:00:00","12/30/99 11:02:35","04/19/01 00:00:00","12/30/99 13:04:16",122,22,260,332,10,NA,NA,NA,NA,NA,NA,"D",2,"8.191.A.1","IFN3","8_191",31.39375,15021.3972066644,9578.29815292158,24.3986569444444,894.804457827767,0,16.7873517786561,10.704347826087,18.6326209969878,14.8875,63.7643624034658,47.4218594465459,558.244065720552,22.4550566987235,41.7935697504905,1.97820805488183,41.7175253043265,"1997_2007",9.12121212121212,18.6212121212121,13.8712121212121,641.609091281891,26.877943525614
"1208","8_193_A_1",8.193,71,21,22,8.7902875,2.78173125,1.45703125,827.605704077856,77.809083289371,63.6619772367581,93326,NA,NA,8,8,193,"A","1",0,1982,"04","6364",1997,"","3-4",2001,166,1,1,1,95,85,1,2,3,3,1,5,"03/21/01 00:00:00","12/30/99 22:47:00",1,1,1,1,6,5,NA,NA,"4","0",NA,0,NA,220,0,15,0,2,"2",2,"LE DOY UN 10% AL RESTO DE LAS ESPECIES    FORESTALES.LOS PIES N1,2,12 Y 13  TIENEN   LA FORMA COMPROBADA. LOS PIES 2  Y 10   ENTRAN POR PENDIENTE.HAN CORTADO  LOS   PINOS EN SU MAYORIA. NO HAY MATORRAL. LA PARCELA SE    ENCUENTRA A 21G Y 15M DESDE UNA MARCA    EN EL CORTADO.",17,16,"03/21/01 00:00:00","12/30/99 10:41:41","03/21/01 00:00:00","12/30/99 12:41:36",120,22,22,341,10,NA,NA,NA,NA,NA,NA,"D",2,"8.193.A.1","IFN3","8_193",21.6629032258065,11725.4751740569,12093.2999314248,13.02905,969.076764603985,0,12.0996350364964,12.479197080292,13.0837532283419,13.4774193548387,103.136971013181,62.2142803960986,342.783476782867,23.8349457536707,44.3618326696018,1.97835067651351,41.7085198876465,"1997_2007",9.12121212121212,18.6212121212121,13.8712121212121,641.609091281891,26.877943525614
"1209","8_196_A_1",8.196,21,71,476,17.5852069444444,4.40266319444444,0.6724,484.538382301992,187.449155197121,14.1471060526129,93357,NA,NA,8,8,196,"A","1",0,1982,"04","6363",1997,"","4-3",2001,166,1,1,1,100,85,1,2,1,3,2,6,"07/31/01 00:00:00","12/30/99 18:20:00",1,1,1,6,6,3,NA,NA,"0","0",NA,0,NA,275,0,13.5,0,2,"2",2,"LE DOY UN 10% AL RESTO DE LAS  ESPECIES  FORESTALES.LOS PIES N17 Y 24  ENTRAN POR  PENDIENTE.LOS PIES MUERTOS  DE LA  PARCELA ESTAN TIRADOS.EL PIE CON  RUMBO  242 NO ENTRA POR DIAMETRO.EN LOS   ALREDEDORES HAY ALGUN PIE MUERTO EN  PIE  NO SABIENDO SU CAUSA.",17,16,"07/31/01 00:00:00","12/30/99 13:06:57","07/31/01 00:00:00","12/30/99 15:12:49",126,22,256,140,10,NA,NA,NA,NA,NA,NA,"D",2,"8.196.A.1","IFN3","8_196",28.43125,13650.7194689919,8970.32627031054,22.6602701388889,686.134643551727,0,19.8951030927835,13.0737113402062,20.5060931980576,13.8125,65.7132123379063,48.5821059573533,499.215121046623,27.6390451337059,51.4420594047379,2.09865522357282,41.7005198108626,"1997_2007",8.97727272727273,18.2878787878788,13.6325757575758,701.890908934853,29.7001442472834
"1210","8_205_A_1",8.205,21,71,278,11.8785451388889,8.27085288888889,3.249575,314.773109670637,118.269806599844,159.154943091895,93458,NA,NA,8,8,205,"A","1",0,1982,"04","6364",1997,"","3-4",2001,57,1,1,1,100,70,1,2,2,3,1,5,"08/01/01 00:00:00","12/30/99 17:17:00",1,1,1,1,6,5,NA,NA,"0","0",NA,0,NA,256,0,11,0,2,"2",2,"LE DOY UN 10%  AL  RESTO DE LAS   ESPECIES  FORESTALES. LOS PIES N6 Y 22 FORMAS COMPROBADAS. LOS  PIES N11 Y 12   ENTRAN POR  PENDIENTE.EL  PIE N10  TIENE  LA FORMA Y DIAMETRO  COMPROBADOS . EL PIE N 19 DIAMETROS COMPROBADOS. EL  PIE CON  RUMBO  88 NO ENTRA  POR  DIAMETRO.HAY  UN PIE A  137G QUE NO  SE  PUEDE MEDIR  POR ESTAR  EN UN CORTADO.
LOS PIES 26 Y  27 ESTAN  MEDIDOS POR  ARRIBA DEL 1.30.",17,16,"08/01/01 00:00:00","12/30/99 08:41:35","08/01/01 00:00:00","12/30/99 11:18:45",157,22,260,370,10,NA,NA,NA,NA,NA,NA,"D",2,"8.205.A.1","IFN3","8_205",33.9597826086957,12654.8551590773,7790.3444486742,24.2134792777778,624.028847980756,0,20.2792790750397,12.4839492178644,22.2270243391366,16.7516304347826,61.5601233735673,49.3278494382742,516.720247773273,23.8968459123164,44.4770418464316,1.95844608133636,42.1946821322055,"1997_2007",5.21212121212121,14.2121212121212,9.71212121212121,866.727270819924,43.969254322917
"1211","8_216_A_1",8.216,71,21,NA,20.4357305555556,4.95968888888889,NA,1174.20980236687,61.6813823893923,NA,93579,NA,NA,8,8,216,"A","1",0,1982,"04","6365",1997,"","3-4",2001,57,1,1,1,100,90,1,1,2,2,1,5,"02/09/01 00:00:00","12/30/99 19:18:00",1,1,1,1,6,5,NA,NA,"0","0",NA,0,NA,165,0,9.5,0,2,"3",2,"LOS PIES CON RUMBOS 1 Y160 NO ENTRAN    POR DISTANCIA.
HAY DOS PIE QUE NO SE   PUEDEN MEDIR POR  SER PELIGROSOS YA QUE   ESTAN EN UN  CORTADO ENTRE LOS RUMBOS   60 Y90.
EL PIE CON RUMBO 322 NO ENTRA   POR  DIAMETRO.
LOS PIES N28,33 Y 34   ENTRAN POR  PENDIENTE.
LOS PIES   N8,10,12,18,23 Y 32 TIENEN LA  FORMA   COMPROBADA.
EL PIE N16 TIENE LA ALTURA   COMPROBADA.
HAY CORTAS ANTIGUAS. NO HAY MATORRAL EN LA PARCELA.",17,16,"02/09/01 00:00:00","12/30/99 10:12:09","02/09/01 00:00:00","12/30/99 12:34:14",142,22,340,111,10,NA,NA,NA,NA,NA,NA,"D",5,"8.216.A.1","IFN3","8_216",27.2560975609756,18745.2691973634,13346.2242318684,25.3954194444444,1235.89118475626,0,15.1674107142857,10.7988667582418,16.1749384662337,12.1212543554007,71.1978264561046,44.4717162032598,614.439254138205,23.4672563811976,43.6774856362744,2.24222234262184,41.7555966342979,"1997_2007",8.54545454545454,18.2651515151515,13.405303030303,713.872729474848,30.5004694256935
"1214","8_225_A_1",8.225,21,71,NA,10.1457590277778,3.003175,NA,335.993768749557,509.295817894065,NA,93676,NA,NA,8,8,225,"A","1",0,1982,"04","6366",1997,"","3-4",2001,142,1,1,1,100,70,1,2,1,3,1,5,"02/12/01 00:00:00","12/30/99 21:55:00",1,1,1,1,6,4,NA,NA,"0","0",NA,0,NA,380,0,8.8,0,2,"2",2,"LE DOY UN 10% AL RESTO DE LAS ESPECIES    FORESTALES.EL PIE CON RUMBO264G NO  ENTRA   POR DIAMETRO.
EL PIE CON RUMBO  265 NO  ENTRA POR  DISTANCIA.
EL PIE N6  ESTA  RETORCIDO EN SU BASE.
EN LAS  PROXIMIDADES HAY SORBUS Y  ABETOS.HAY  CORTAS ANTIGUAS.",17,16,"02/12/01 00:00:00","12/30/99 15:05:29","02/12/01 00:00:00","12/30/99 16:45:44",100,22,42,271,10,NA,NA,NA,NA,NA,NA,"D",2,"8.225.A.1","IFN3","8_225",26.575,10597.773982838,7657.47482862806,13.1489340277778,845.289586643622,0,12.5374476987448,9.05899581589958,14.0733527392081,13.125,72.2555023444409,49.3885230479774,336.116559722946,26.2058305512182,48.7745464955399,1.91031935119779,42.1762231423451,"1997_2007",5.25,14.5,9.875,841.972730549899,42.36340782641
"1215","8_230_A_4",8.23,21,71,NA,10.8043069444444,2.06320833333333,NA,251.111132433879,42.4413181578388,NA,93729,NA,NA,8,8,230,"A","4",0,1997,"","4-3",1982,"04","6363",2001,57,1,1,1,100,60,1,2,1,3,1,6,"08/03/01 00:00:00","12/30/99 18:20:00",1,1,1,1,6,4,NA,NA,"0","0",NA,0,NA,132,0,12.2,0,3,"3",2,"
LE DOY UN 10% AL RESTO DE LAS   ESPECIES  FORESTALES.LOS PIES CON  RUMBOS74 Y 236  NO ENTRAN POR   DIAMETRO.EL PIE CON RUMBO  25 NO ENTRA   POR DISTANCIA. EN LOS  ALREDEDORES HAY   CORTAS ANTIGUAS.",17,16,"08/03/01 00:00:00","12/30/99 09:31:10","08/03/01 00:00:00","12/30/99 11:16:56",106,22,35,126,7,NA,NA,NA,NA,NA,NA,"D",2,"8.230.A.4","IFN3","8_230",28.55625,6709.97240075431,4129.89393440903,12.8675152777778,293.552450591718,0,22.8578313253012,14.0686746987952,23.6243327183127,14.8,61.5485979337972,51.8275333771066,268.061272479011,39.4362335088894,73.399101056115,2.41126557889876,41.6845329354422,"1997_2007",9.96212121212121,20.0151515151515,14.9886363636364,712.254545992071,28.5031378114153
"1216","8_233_A_1",8.233,21,71,215,13.5109034722222,2.86728125,1.1449,551.737136051904,173.302049144508,127.323954473516,93762,NA,NA,8,8,233,"A","1",0,1982,"04","6362",1997,"","4-3",2001,216,1,1,1,100,60,1,2,2,3,1,5,"02/20/01 00:00:00","12/30/99 17:00:00",1,1,1,1,6,4,NA,NA,"4","0",NA,0,NA,160,0,9.5,0,2,"2",2,"LE DOY UN 10% AL RESTO DE LAS ESPECIES    FORESTALES.
LOS PIES CON RUMBOS   125,190,351 Y 382  NO ENTRAN POR   DIAMETRO.
LOS PIES N5 Y 11 TIENEN LA   FORMA  COMPROBADA.
EL PIE N22 ENTRA POR   PENDIENTE.
EL PIE N10 ESTA MEDIDO POR   DEBAJO 1.30.
EL PIE N17 ESTA MEDIDO POR   ENCIMA DE  1.30.",17,16,"02/20/01 00:00:00","12/30/99 10:20:20","02/20/01 00:00:00","12/30/99 12:09:15",109,22,331,278,10,NA,NA,NA,NA,NA,NA,"D",2,"8.233.A.1","IFN3","8_233",24.4617647058824,14066.467548113,9782.0164800792,18.2887097222222,979.687094143445,0,14.3581227436823,9.98483754512635,15.4171074513368,12.6294117647059,69.5413858996279,51.6291932187087,450.960316234045,25.2972424735445,47.0834735355291,2.72341823557588,41.7397491188638,"1997_2007",10.3939393939394,20.780303030303,15.5871212121212,684.518180847168,26.7524499990603
