"","Scenario_file_name","Trees_sheet","Scenario_age","Minimum_age","Maximum_age","Action","Time","Harvest_type","Harvest_criteria","Harvest_severity","Inventory_ID","Plot_ID","ID_sp1","ID_sp2","Year","T","Proportion_sp1","Proportion_sp2","N","N_sp1","N_sp2","N_harvested_volume","Dead_N","G","G_sp1","G_sp2","g_max","g_max_sp1","g_max_sp2","g_min","g_min_sp1","g_min_sp2","g_mean","g_mean_sp1","g_mean_sp2","G_harvested_volume","Dead_G","dbh_max","dbh_max_sp1","dbh_max_sp2","dbh_min","dbh_min_sp1","dbh_min_sp2","dbh_mean","dbh_mean_sp1","dbh_mean_sp2","dg","dg_sp1","dg_sp2","Do","Do_sp1","Do_sp2","Dominant_section","Dominant_section_sp1","Dominant_section_sp2","h_max","h_max_sp1","h_max_sp2","h_min","h_min_sp1","h_min_sp2","h_mean","h_mean_sp1","h_mean_sp2","Ho","Ho_sp1","Ho_sp2","Slenderness","Dominant_Slenderness","SDI","SDI_sp1","SDI_sp2","SDImax_sp1","SDImax_sp2","HartBecking__Simple_rows","HartBecking__Staggered_rows","V","V_harvested","Dead_V","V_sp1","V_sp2","V_unwinding","V_veneer","V_saw_big","V_saw_small","V_saw_canter","V_post","V_stake","V_chips","V_unwinding_sp1","V_veneer_sp1","V_saw_big_sp1","V_saw_small_sp1","V_saw_canter_sp1","V_post_sp1","V_stake_sp1","V_chips_sp1","V_saw_big_sp2","V_saw_small_sp2","V_saw_canter_sp2","V_chips_sp2","WSW","WTHICKB","WSTB","WB2_7","WTHINB","WTBL","WR","WT","Dead_WT","WSW_sp1","WTHICKB_sp1","WB2_7_sp1","WTBL_sp1","WR_sp1","WT_sp1","WSTB_sp2","WTHINB_sp2","WR_sp2","WT_sp2","File_name"
"783","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","9_1745",21,43,96,5,0.72,0.28,1718.87,1527.89,190.99,NA,0,17.78,13.53,4.25,398.25,119.54,398.25,62.29,62.29,140.74,103.46,88.56,222.6,NA,NA,22.52,12.34,22.52,8.91,8.91,13.39,11.22,10.56,16.57,11.48,10.62,16.84,18.54,12.34,18.54,276.39,119.54,276.39,5.76,4.98,5.76,4.31,4.31,5.44,4.75,4.65,5.56,5.64,4.98,5.64,42.34,30.4,492.7,349.01,98.17,1128.04,827.4,42.8,45.99,41.1,NA,0,30.69,10.41,0,0,0,0,0,0,17.92,31.94,0,0,0,0,0,0,17.92,23.22,0,0,0,8.72,12.47,0,7.92,7.37,2.37,24.64,30.14,85.7,NA,12.47,0,7.37,24.64,22.4,66.88,7.92,2.37,7.74,18.82,"CS_IFN2_PsylQpyr__Output_Plot_9_1745.xlsx"
"784","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","9_1745",21,43,101,10,0.76,0.24,1718.87,1527.89,190.99,NA,0,22.79,18.2,4.6,426.05,160.46,426.05,83.92,83.92,153.87,132.6,119.09,240.64,NA,NA,23.29,14.29,23.29,10.34,10.34,14,12.8,12.24,17.24,12.99,12.31,17.5,19.24,14.29,19.24,297.53,160.46,297.53,5.75,5.2,5.75,4.57,4.57,5.49,4.97,4.9,5.59,5.65,5.2,5.65,38.88,29.35,601.28,450.56,104.83,1128.04,827.4,42.7,45.88,53.76,NA,0,42.52,11.24,0,0,0,0,0,0,29.27,43.7,0,0,0,0,0,0,29.27,34.18,0,0,0,9.52,17.64,0,8.59,10.58,2.48,32.18,38.49,110.77,NA,17.64,0,10.58,32.18,30.12,90.51,8.59,2.48,8.37,20.26,"CS_IFN2_PsylQpyr__Output_Plot_9_1745.xlsx"
"785","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","9_1745",21,43,106,15,0.79,0.21,1718.87,1527.89,190.99,NA,0,28.26,23.35,4.91,450.91,205.38,450.91,108,108,165.95,164.38,152.81,256.96,NA,NA,23.96,16.17,23.96,11.73,11.73,14.54,14.31,13.87,17.82,14.47,13.95,18.09,19.85,16.17,19.85,316.5,205.38,316.5,5.74,5.37,5.74,4.79,4.79,5.53,5.15,5.09,5.61,5.66,5.37,5.66,35.97,28.5,714.44,558.61,110.78,1128.04,827.4,42.63,45.81,67.63,NA,0,55.65,11.98,0,0,0,0,0,0,39.33,56.41,0,0,0,0,0,0,39.33,46.25,0,0,0,10.15,23.49,0,9.19,14.4,2.58,40.54,47.58,138.62,NA,23.49,0,14.4,40.54,38.65,117.07,9.19,2.58,8.94,21.55,"CS_IFN2_PsylQpyr__Output_Plot_9_1745.xlsx"
"786","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","9_1745",21,43,111,20,0.81,0.19,1718.87,1527.89,190.99,NA,0,33.89,28.71,5.18,471.25,251.87,471.25,133.27,133.27,176.78,197.16,187.91,271.15,NA,NA,24.5,17.91,24.5,13.03,13.03,15,15.71,15.38,18.32,15.84,15.47,18.58,20.57,17.91,20.37,338.39,251.87,332.75,5.72,5.5,5.72,4.95,4.95,5.57,5.28,5.23,5.63,5.62,5.5,5.66,33.61,27.33,826.68,667.63,115.9,1128.04,827.4,42.91,46.11,81.95,NA,0,69.33,12.62,0,0,0,0,2.52,0,51.93,68.88,0,0,0,0,0,0,51.93,58.09,0,0,2.52,10.79,29.69,0,9.72,18.64,2.66,49.28,56.95,167.81,NA,29.69,0,18.64,49.28,47.52,145.13,9.72,2.66,9.43,22.67,"CS_IFN2_PsylQpyr__Output_Plot_9_1745.xlsx"
"787","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","9_1871",43,21,91,0,NA,NA,184.2,NA,NA,NA,NA,25.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.87,NA,NA,42.35,NA,NA,46.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.14,NA,NA,14.45,NA,NA,NA,NA,429.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_9_1871.xlsx"
"788","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","9_1871",43,21,91,0,0.56,0.44,184.2,25.46,116.71,NA,0,25.94,16.51,6.76,9194.84,9194.84,1095.65,177.89,5089.58,177.89,1408.37,6483.47,579.5,NA,NA,108.2,108.2,37.35,15.05,80.5,15.05,34.87,90.2,25.93,42.35,90.86,27.16,48.08,90.2,27.75,2341.68,6483.47,646.63,16.5,15,16.5,7,13.5,8.5,12.14,14.2,12.86,14.45,14.2,13.59,34.81,30.05,429.16,235.46,134.27,1130.87,833.18,50.99,54.8,123.34,NA,NA,85.04,38.29,70.28,70.28,70.99,87.71,16.28,0,0,116.44,70.28,70.28,70.99,76.15,0,0,0,80.73,0,11.55,16.28,35.72,45.75,27.47,31.62,16.57,2.05,12.97,39.64,181.15,NA,45.75,27.47,16.57,12.97,27.33,130.08,31.62,2.05,12.31,51.07,"CS_IFN2_PsylQpyr__Output_Plot_9_1871.xlsx"
"789","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","9_1871",43,21,96,5,0.55,0.45,184.2,25.46,116.71,NA,0,26.52,16.64,7.22,9234.27,9234.27,1155.3,194.2,5145.91,194.2,1440.03,6534.56,618.31,NA,NA,108.43,108.43,38.35,15.72,80.94,15.72,35.5,90.57,26.84,42.82,91.21,28.06,48.8,90.57,28.7,2386.12,6534.56,689.2,16.11,16.11,14.03,7,15.64,11.73,12.48,15.81,13.06,14.33,15.81,13.28,35.16,29.36,436.89,237.06,141.82,1130.87,833.18,51.42,55.26,135.75,NA,0,96.56,39.19,81.32,81.32,78.63,101.97,16.24,0,0,128.55,81.32,81.32,78.63,90.14,0,0,0,91.91,0,11.83,16.24,36.64,51.74,26.22,32.4,15.04,2.14,11.43,40.68,184.74,NA,51.74,26.22,15.04,11.43,27.54,131.96,32.4,2.14,13.14,52.78,"CS_IFN2_PsylQpyr__Output_Plot_9_1871.xlsx"
"790","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","9_1871",43,21,101,10,0.54,0.46,184.2,25.46,116.71,NA,0,27.1,16.77,7.66,9274.57,9274.57,1205.17,215.35,5202.39,215.35,1471.22,6585.72,656.38,NA,NA,108.67,108.67,39.17,16.56,81.39,16.56,36.11,90.94,27.73,43.28,91.57,28.91,49.46,90.94,29.6,2428.76,6585.72,730.09,15.94,15.94,13.92,7,15.48,11.74,12.42,15.65,12.99,14.23,15.65,13.2,34.4,28.76,444.46,238.66,149.15,1130.87,833.18,51.79,55.65,137.4,NA,0,96.23,41.18,81.35,81.35,78.71,102.31,15.54,0,0,130.07,81.35,81.35,78.71,90.01,0,0,0,91.61,0,12.3,15.54,38.46,51.61,26.7,34.15,15.34,2.23,11.66,41.71,188.71,NA,51.61,26.7,15.34,11.66,27.76,133.06,34.15,2.23,13.95,55.64,"CS_IFN2_PsylQpyr__Output_Plot_9_1871.xlsx"
"791","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","9_1871",43,21,106,15,0.53,0.47,184.2,25.46,116.71,NA,0,27.67,16.9,8.11,9313.67,9313.67,1253.95,237.65,5257.15,237.65,1502.25,6635.32,694.52,NA,NA,108.9,108.9,39.96,17.4,81.81,17.4,36.71,91.29,28.6,43.73,91.91,29.74,50.11,91.29,30.47,2470.66,6635.32,770.88,15.8,15.8,13.83,7,15.35,11.75,12.37,15.52,12.95,14.15,15.52,13.15,33.71,28.23,451.97,240.2,156.44,1130.87,833.18,52.09,55.97,139.22,NA,0,96.03,43.19,81.5,81.5,78.91,105.01,15.85,0,0,131.92,81.5,81.5,78.91,90.03,0,0,0,91.45,0,14.98,15.85,40.47,51.55,27.15,35.93,15.61,2.32,11.87,42.73,192.69,NA,51.55,27.15,15.61,11.87,27.97,134.15,35.93,2.32,14.76,58.54,"CS_IFN2_PsylQpyr__Output_Plot_9_1871.xlsx"
"792","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","9_1871",43,21,111,20,0.52,0.48,184.2,25.46,116.71,NA,0,28.24,17.02,8.55,9351.63,9351.63,1301.68,261.05,5310.3,261.05,1533.1,6683.45,732.71,NA,NA,109.12,109.12,40.71,18.23,82.23,18.23,37.29,91.64,29.44,44.18,92.25,30.54,50.73,91.64,31.32,2511.85,6683.45,811.54,15.69,15.69,13.76,7,15.24,11.77,12.34,15.41,12.91,14.08,15.41,13.1,33.08,27.76,459.4,241.7,163.67,1130.87,833.18,52.33,56.24,141.17,NA,0,95.94,45.23,81.72,81.72,79.09,105.59,17.98,0,0,133.48,81.72,81.72,79.09,87.87,0,0,0,91.29,0,17.72,17.98,42.2,51.55,27.57,37.73,15.87,2.42,12.07,43.74,196.7,NA,51.55,27.57,15.87,12.07,28.17,135.23,37.73,2.42,15.57,61.47,"CS_IFN2_PsylQpyr__Output_Plot_9_1871.xlsx"
"793","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","9_1874",21,43,91,0,NA,NA,71.3,NA,NA,NA,NA,23.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.88,NA,NA,65.35,NA,NA,63.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,14,NA,NA,NA,NA,333.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_9_1874.xlsx"
"794","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","9_1874",21,43,91,0,0.44,0.56,71.3,35.65,35.65,NA,0,23.92,12.14,11.78,7163.03,7163.03,5013.99,1687.29,1687.29,2168.88,3354.13,3404.61,3303.66,NA,NA,95.5,95.5,79.9,46.35,46.35,52.55,63.88,63.62,64.14,65.35,65.84,64.86,63.88,63.62,64.14,3354.13,3404.61,3303.66,19,19,14,9.5,13,9.5,14,16.14,11.86,14,16.14,11.86,21.92,21.92,333.33,189.32,177.56,1128.68,828.76,84.59,90.9,130.27,NA,NA,79.36,50.9,47.47,47.47,77.14,112.81,3.91,0,0.19,123.05,47.47,47.47,51.04,71.8,2.37,0,0.19,75.54,26.1,41.01,1.54,47.51,40.76,11.23,46.53,8.44,1.87,7.32,41.53,163.61,NA,40.76,11.23,8.44,7.32,20.09,87.85,46.53,1.87,21.44,75.76,"CS_IFN2_PsylQpyr__Output_Plot_9_1874.xlsx"
"795","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","9_1874",21,43,96,5,0.44,0.56,71.3,35.65,35.65,NA,0,24.12,12.22,11.9,7183.69,7183.69,5038.09,1710.66,1710.66,2203.91,3383.03,3428.57,3337.5,NA,NA,95.64,95.64,80.09,46.67,46.67,52.97,64.18,63.88,64.49,65.63,66.07,65.19,64.18,63.88,64.49,3383.03,3428.57,3337.5,14.82,14.82,14.51,13.15,13.15,13.55,13.92,13.85,13.99,13.92,13.85,13.99,21.69,21.69,335.63,190.47,179.09,1128.68,828.76,85.06,91.4,126.47,NA,0,65.69,60.78,37.82,37.82,77.38,109.51,4.48,0,0,119.3,37.82,37.82,40.23,57.14,1.83,0,0,62.24,37.15,52.36,2.65,57.05,33.96,12.86,55.71,10.09,1.84,9.06,41.9,173.24,NA,33.96,12.86,10.09,9.06,20.23,86.21,55.71,1.84,21.66,87.03,"CS_IFN2_PsylQpyr__Output_Plot_9_1874.xlsx"
"796","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","9_1874",21,43,101,10,0.44,0.56,71.3,35.65,35.65,NA,0,24.34,12.3,12.03,7202.45,7202.45,5066.32,1733.17,1733.17,2249.37,3413.49,3451.19,3375.78,NA,NA,95.76,95.76,80.32,46.98,46.98,53.52,64.5,64.12,64.89,65.93,66.29,65.56,64.5,64.12,64.89,3413.49,3451.19,3375.78,14.73,14.73,14.43,13.09,13.09,13.49,13.85,13.78,13.92,13.85,13.78,13.92,21.47,21.47,338.05,191.56,180.82,1128.68,828.76,85.52,91.9,126.8,NA,0,65.69,61.11,37.87,37.87,77.73,110.03,4.43,0,0,119.75,37.87,37.87,40.3,57.3,1.82,0,0,62.21,37.43,52.73,2.61,57.54,33.98,13.04,56.04,10.23,1.86,9.19,42.28,174.45,NA,33.98,13.04,10.23,9.19,20.37,86.8,56.04,1.86,21.91,87.64,"CS_IFN2_PsylQpyr__Output_Plot_9_1874.xlsx"
"797","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","9_1874",21,43,106,15,0.44,0.56,71.3,35.65,35.65,NA,0,24.55,12.38,12.17,7220.87,7220.87,5094.07,1755.4,1755.4,2294.03,3443.42,3473.46,3413.37,NA,NA,95.88,95.88,80.54,47.28,47.28,54.04,64.81,64.36,65.27,66.21,66.5,65.92,64.81,64.36,65.27,3443.42,3473.46,3413.37,14.64,14.64,14.34,13.02,13.02,13.43,13.78,13.7,13.85,13.78,13.7,13.85,21.25,21.25,340.43,192.62,182.51,1128.68,828.76,85.97,92.38,127.12,NA,0,65.7,61.42,37.92,37.92,78.04,110.51,4.41,0,0,120.14,37.92,37.92,40.34,57.41,1.81,0,0,62.31,37.7,53.1,2.6,57.83,34.01,13.21,56.36,10.37,1.87,9.31,42.65,175.64,NA,34.01,13.21,10.37,9.31,20.5,87.4,56.36,1.87,22.16,88.24,"CS_IFN2_PsylQpyr__Output_Plot_9_1874.xlsx"
"798","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","9_1874",21,43,111,20,0.44,0.56,71.3,35.65,35.65,NA,0,24.76,12.46,12.3,7238.97,7238.97,5121.35,1777.33,1777.33,2337.92,3472.84,3495.38,3450.3,NA,NA,96,96,80.75,47.57,47.57,54.56,65.12,64.59,65.64,66.5,66.71,66.28,65.12,64.59,65.64,3472.84,3495.38,3450.3,14.55,14.55,14.26,12.96,12.96,13.38,13.7,13.63,13.78,13.7,13.63,13.78,21.05,21.05,342.76,193.67,184.17,1128.68,828.76,86.42,92.86,127.42,NA,0,65.7,61.72,38,38,78.33,110.96,4.38,0,0,120.36,38,38,40.38,57.53,1.8,0,0,62.38,37.95,53.43,2.58,57.98,34.03,13.39,56.67,10.5,1.88,9.44,43.02,176.8,NA,34.03,13.39,10.5,9.44,20.63,87.98,56.67,1.88,22.4,88.82,"CS_IFN2_PsylQpyr__Output_Plot_9_1874.xlsx"
"799","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","9_1893",43,21,91,0,NA,NA,271.91,NA,NA,NA,NA,13.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.62,NA,NA,25.29,NA,NA,32.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61,NA,NA,10.62,NA,NA,NA,NA,276.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_9_1893.xlsx"
"800","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","9_1893",43,21,91,0,0.7,0.3,271.91,229.47,42.44,NA,0,13.65,10.08,3.58,4584.34,4584.34,1125.18,124.69,124.69,496.78,502.14,439.21,842.4,NA,NA,76.4,76.4,37.85,12.6,12.6,25.15,21.62,19.64,32.32,25.29,23.65,32.75,34.32,27.24,32.32,1090.2,814.06,842.4,16,16,10.5,8,8,8,9.61,9.66,9.33,10.76,10.68,9.33,44.46,31.36,276.91,208.48,66.79,1126.02,822.84,56.35,60.55,63.64,NA,NA,49.91,13.73,13.82,13.82,12.19,33.18,11.13,3.45,10.93,59.13,13.82,13.82,12.19,27.46,6.57,3.45,10.93,46.54,0,5.71,4.56,12.59,23.63,4.06,11.47,6.22,1.06,8.16,23.19,79.18,NA,23.63,4.06,6.22,8.16,16.68,58.75,11.47,1.06,6.51,20.42,"CS_IFN2_PsylQpyr__Output_Plot_9_1893.xlsx"
"801","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","9_1893",43,21,96,5,0.7,0.3,271.91,229.47,42.44,NA,0,14.98,11.2,3.78,4724.56,4724.56,1182.42,149.87,149.87,535.24,550.88,487.96,891.09,NA,NA,77.56,77.56,38.8,13.81,13.81,26.11,22.99,21.09,33.26,26.48,24.93,33.68,35.72,28.85,33.26,1168.08,887.08,891.09,12.13,12.13,10.94,7.9,7.9,10.33,9.17,8.88,10.69,10.56,9.72,10.69,39.86,29.55,298.28,228.29,70.02,1126.02,822.84,57.45,61.74,64.66,NA,0,48.52,16.14,11.37,11.37,12.01,30.18,8.32,0,11.2,59.9,11.37,11.37,12.01,24.06,3.52,0,11.2,45.05,0,6.12,4.8,14.85,23.12,4.64,13.53,7.72,1.07,10.37,25.42,87.63,NA,23.12,4.64,7.72,10.37,18.53,64.38,13.53,1.07,6.89,23.26,"CS_IFN2_PsylQpyr__Output_Plot_9_1893.xlsx"
"802","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","9_1893",43,21,101,10,0.71,0.29,271.91,229.47,42.44,NA,0,16.32,12.31,4,4852.24,4852.24,1239.82,177.08,177.08,580.1,600.07,536.63,943.05,NA,NA,78.6,78.6,39.73,15.02,15.02,27.18,24.31,22.47,34.25,27.64,26.14,34.65,37.05,30.36,34.25,1243.81,957.47,943.05,11.83,11.83,10.7,7.97,7.97,10.16,9.12,8.87,10.47,10.38,9.63,10.47,37.52,28.01,319.47,247.8,73.43,1126.02,822.84,58.43,62.79,68.75,NA,0,52.07,16.68,11.58,11.58,12.25,33.63,9.18,0,11.95,63.59,11.58,11.58,12.25,27.25,3.44,0,11.95,48.23,0,6.38,5.75,15.36,24.86,5.11,14.02,8.72,1.11,11.71,27.67,95,NA,24.86,5.11,8.72,11.71,20.38,70.79,14.02,1.11,7.29,24.21,"CS_IFN2_PsylQpyr__Output_Plot_9_1893.xlsx"
"803","CS_IFN2_PsylQpyr.json","Node 4 - Inventoried trees",15,"-","-","Execution",5,"-","-","-","IFN2","9_1893",43,21,106,15,0.72,0.28,271.91,229.47,42.44,NA,0,17.65,13.44,4.21,4968.96,4968.96,1293.43,206.09,206.09,623.34,649.22,585.73,992.5,NA,NA,79.54,79.54,40.58,16.2,16.2,28.17,25.58,23.81,35.17,28.75,27.31,35.55,38.28,31.78,35.17,1316.22,1026.42,992.5,11.58,11.58,10.49,8.03,8.03,10.01,9.08,8.86,10.29,10.22,9.56,10.29,35.5,26.71,340.3,267.24,76.65,1126.02,822.84,59.31,63.74,72.82,NA,0,55.64,17.18,11.78,11.78,12.46,34.86,13.04,0,11.38,67.22,11.78,11.78,12.46,28.23,7.24,0,11.38,51.37,0,6.64,5.8,15.85,26.62,5.62,14.48,9.75,1.15,13.08,29.92,102.45,NA,26.62,5.62,9.75,13.08,22.25,77.33,14.48,1.15,7.67,25.12,"CS_IFN2_PsylQpyr__Output_Plot_9_1893.xlsx"
"804","CS_IFN2_PsylQpyr.json","Node 5 - Inventoried trees",20,"-","-","Execution",5,"-","-","-","IFN2","9_1893",43,21,111,20,0.72,0.28,271.91,229.47,42.44,NA,0,18.98,14.57,4.41,5076.01,5076.01,1344.69,236.57,236.57,665.2,698.16,634.92,1040.04,NA,NA,80.39,80.39,41.38,17.36,17.36,29.1,26.79,25.09,36.03,29.81,28.43,36.39,39.43,33.13,36.03,1385.54,1093.68,1040.04,11.36,11.36,10.32,8.07,8.07,9.88,9.04,8.84,10.13,10.09,9.49,10.13,33.75,25.59,360.74,286.49,79.72,1126.02,822.84,60.11,64.59,76.86,NA,0,59.19,17.67,11.96,11.96,12.68,36.08,14.46,0,10.33,71.02,11.96,11.96,12.68,29.21,9.61,0,10.33,54.71,0,6.87,4.85,16.31,28.39,6.16,14.94,10.81,1.18,14.47,32.15,109.95,NA,28.39,6.16,10.81,14.47,24.12,83.94,14.94,1.18,8.04,26,"CS_IFN2_PsylQpyr__Output_Plot_9_1893.xlsx"
"805","CS_IFN2_PsylQpyr.json","Initial inventory",0,"0","0","Initial load",0,"-","-","-","IFN2","9_1957",21,43,91,0,NA,NA,317.6,NA,NA,NA,NA,29.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.13,NA,NA,34.32,NA,NA,53.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.44,NA,NA,17.7,NA,NA,NA,NA,528.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CS_IFN2_PsylQpyr__Output_Plot_9_1957.xlsx"
"806","CS_IFN2_PsylQpyr.json","Node 1 - Inventoried trees",0,"-","-","Initialization",0,"-","-","-","IFN2","9_1957",21,43,91,0,0.69,0.31,317.6,246.16,71.44,NA,0,29.38,22.02,7.36,4208.35,4208.35,3257.33,78.54,78.54,173.2,925.12,894.43,1030.89,NA,NA,73.2,73.2,64.4,10,10,14.85,28.13,27.2,31.34,34.32,33.75,36.23,53.75,49.54,31.34,2316.59,2009.61,1030.89,23.5,23.5,10.5,5,5,6,10.44,11.43,7.03,17.79,20.2,7.03,37.12,33.1,528.15,412.15,135.53,1151.52,857.94,31.55,33.9,198.74,NA,NA,175,23.74,54.56,54.56,63.63,156.21,22.83,10.98,4,188.72,54.56,54.56,57.69,141.29,20.44,10.98,4,167.18,5.94,14.92,2.39,21.54,84.64,6.95,20.79,10.57,1.79,11.96,49.85,188.67,NA,84.64,6.95,10.57,11.96,36.44,150.57,20.79,1.79,13.41,38.1,"CS_IFN2_PsylQpyr__Output_Plot_9_1957.xlsx"
"807","CS_IFN2_PsylQpyr.json","Node 2 - Inventoried trees",5,"-","-","Execution",5,"-","-","-","IFN2","9_1957",21,43,96,5,0.7,0.3,317.6,246.16,71.44,NA,0,30.67,23.17,7.51,4308.16,4308.16,3287.8,87.84,87.84,184.45,965.74,941.09,1050.7,NA,NA,74.06,74.06,64.7,10.58,10.58,15.32,28.91,28.07,31.78,35.07,34.62,36.58,54.72,50.76,31.78,2398.54,2104.67,1050.7,18.88,18.88,18.19,7.64,7.64,14.08,12.94,12.1,15.83,17.81,17.41,15.83,44.76,32.54,546.68,430.55,137.78,1151.52,857.94,31.51,33.86,209.08,NA,0,159.67,49.41,47.01,47.01,71.14,156.3,26.22,6.46,5.76,198.71,47.01,47.01,54.89,124.46,18.77,6.46,5.76,151.99,16.25,31.84,7.46,46.72,77.65,8.85,43.4,12.31,1.54,13.18,52.01,216,NA,77.65,8.85,12.31,13.18,38.34,150.33,43.4,1.54,13.67,65.67,"CS_IFN2_PsylQpyr__Output_Plot_9_1957.xlsx"
"808","CS_IFN2_PsylQpyr.json","Node 3 - Inventoried trees",10,"-","-","Execution",5,"-","-","-","IFN2","9_1957",21,43,101,10,0.7,0.3,317.6,246.16,71.44,NA,0,31.99,24.24,7.76,4399,4399,3337.2,98.07,98.07,203.9,1007.38,984.64,1085.71,NA,NA,74.84,74.84,65.18,11.17,11.17,16.11,29.72,28.91,32.53,35.81,35.41,37.18,55.65,51.84,32.53,2477.89,2190.12,1085.71,18.87,18.87,18.18,7.97,7.97,14.34,13.13,12.3,15.97,17.83,17.45,15.97,44.16,32.04,565.51,447.62,141.73,1151.52,857.94,31.48,33.82,217.8,NA,0,166.75,51.05,55.47,55.47,84.72,164.49,27.18,6.8,6.06,206.6,55.47,55.47,64.37,129.88,19.7,6.8,6.06,158.18,20.35,34.61,7.48,48.43,81.27,9.81,44.87,13.01,1.58,13.8,54.24,225.86,NA,81.27,9.81,13.01,13.8,40.12,158,44.87,1.58,14.12,67.86,"CS_IFN2_PsylQpyr__Output_Plot_9_1957.xlsx"
